official_time,place_overall,net_time,contry_citizenship,display_name,gender,gender_result,division_result,year,division,age_graded_time,age,city,state,seconds,residence,pace,overall,first_name,last_name,bib,name,country_residence,name_suffix,5k,10k,15k,20k,half,25k,30k,35k,40k,projected_time
2:33:46,54.0,,,Scott Arnald,M,48,44,2016.0,,,34,Guelph,ON,9226.0,,0:05:52,54,Scott,Arnald,228,"Arnald, Scott",CAN,,0:17:58,0:35:58,0:54:05,1:12:14,1:16:12,1:30:20,1:49:02,2:07:47,2:25:57,2:33:46
2:33:50,55.0,,,Brendon P. O'Leary,M,49,45,2016.0,,,34,Whitman,MA,9230.0,,0:05:53,55,Brendon P.,O'Leary,196,"O'Leary, Brendon P.",USA,,0:17:08,0:34:24,0:52:11,1:10:21,1:14:13,1:28:27,1:47:28,2:06:38,2:25:30,2:33:50
2:34:02,57.0,,,Cesar A. Martins,M,50,3,2016.0,,,44,"Sao Paulo, Sp",,9242.0,,0:05:53,57,Cesar A.,Martins,76,"Martins, Cesar A.",BRA,,-,0:33:34,0:50:48,1:08:18,1:12:08,1:25:56,1:44:06,2:03:12,2:23:37,2:34:02
2:34:12,58.0,,,Jonathan Jackson,M,51,46,2016.0,,,25,Auckland,,9252.0,,0:05:53,58,Jonathan,Jackson,124,"Jackson, Jonathan",NZL,,0:16:56,0:33:47,0:51:06,1:08:40,1:12:31,1:26:23,1:45:04,2:04:45,2:24:55,2:34:12
2:34:15,59.0,,,Kyle Larson,M,52,47,2016.0,,,26,Chicago,IL,9255.0,,0:05:53,59,Kyle,Larson,742,"Larson, Kyle",USA,,0:17:08,0:34:26,0:52:02,1:09:49,1:13:39,1:28:03,1:46:53,2:06:12,2:25:41,2:34:15
2:34:17,60.0,,,Donovan Fellows,M,53,48,2016.0,,,37,Lake Elmo,MN,9257.0,,0:05:54,60,Donovan,Fellows,28,"Fellows, Donovan",USA,,0:17:59,0:36:15,0:54:29,1:12:45,1:16:41,1:30:46,1:49:10,2:07:50,2:26:14,2:34:17
2:34:19,61.0,,,Javier Madrid,M,54,49,2016.0,,,26,Yucaipa,CA,9259.0,,0:05:54,61,Javier,Madrid,117,"Madrid, Javier",USA,,0:16:17,0:33:06,0:49:55,1:07:00,1:10:37,1:23:56,1:41:57,2:01:08,2:23:48,2:34:19
2:34:20,62.0,,,Jack Klecker,M,55,50,2016.0,,,24,Boston,MA,9260.0,,0:05:54,62,Jack,Klecker,247,"Klecker, Jack",USA,,0:18:04,0:36:09,0:54:13,1:12:26,1:16:23,1:30:33,1:49:01,2:07:43,2:25:57,2:34:20
2:34:30,63.0,,,Christian Mercier,M,56,4,2016.0,,,41,Quebec,QC,9270.0,,0:05:54,63,Christian,Mercier,77,"Mercier, Christian",CAN,,0:16:39,0:33:45,0:51:22,1:09:41,1:13:38,1:28:03,1:47:32,2:07:20,2:26:05,2:34:30
2:34:35,64.0,,,Justin Kowalski,M,57,51,2016.0,,,30,South Bend,IN,9275.0,,0:05:54,64,Justin,Kowalski,306,"Kowalski, Justin",USA,,0:18:27,0:36:57,0:55:11,1:13:24,1:17:21,1:31:25,1:49:32,2:08:14,2:26:29,2:34:35
2:34:41,66.0,,,John M. Brigham,M,58,52,2016.0,,,30,Mobile,AL,9281.0,,0:05:54,66,John M.,Brigham,142,"Brigham, John M.",USA,,0:17:08,0:34:27,0:52:01,1:09:54,1:13:42,1:27:29,1:46:22,2:06:09,2:26:24,2:34:41
2:34:43,67.0,,,Jonathan Briskman,M,59,53,2016.0,,,24,Menlo Park,CA,9283.0,,0:05:55,67,Jonathan,Briskman,225,"Briskman, Jonathan",USA,,0:17:15,0:34:33,0:52:14,1:10:00,1:13:54,1:27:46,1:46:28,2:06:10,2:26:01,2:34:43
2:34:55,68.0,,,David Bedoya,M,60,54,2016.0,,,39,Somerville,MA,9295.0,,0:05:55,68,David,Bedoya,986,"Bedoya, David",USA,,0:16:53,0:33:53,0:51:15,1:08:49,1:12:48,1:27:50,1:47:58,2:07:33,2:26:36,2:34:55
2:35:00,70.0,,,Ryan Kaiser,M,61,55,2016.0,,,37,Bend,OR,9300.0,,0:05:55,70,Ryan,Kaiser,280,"Kaiser, Ryan",USA,,0:18:24,0:36:35,0:54:51,1:13:12,1:17:09,1:31:27,1:49:47,2:08:32,2:26:59,2:35:00
2:35:16,71.0,,,Damon Valenzona,M,62,56,2016.0,,,29,San Diego,CA,9316.0,,0:05:56,71,Damon,Valenzona,150,"Valenzona, Damon",USA,,0:17:38,0:35:17,0:53:00,1:11:06,1:15:05,1:29:33,1:48:33,2:07:41,2:26:46,2:35:16
2:35:24,72.0,,,Kenny M. Goodfellow,M,63,57,2016.0,,,26,Rochester,NY,9324.0,,0:05:56,72,Kenny M.,Goodfellow,194,"Goodfellow, Kenny M.",USA,,0:17:38,0:35:15,0:52:59,1:10:29,1:14:20,1:28:13,1:46:33,2:06:15,2:26:32,2:35:24
2:35:40,73.0,,,Jeremy Van Veen,M,64,58,2016.0,,,37,Aberdeen,SD,9340.0,,0:05:57,73,Jeremy,Van Veen,139,"Van Veen, Jeremy",USA,,0:17:08,0:34:10,0:51:18,1:09:20,1:13:17,1:27:45,1:47:08,2:07:04,2:26:45,2:35:40
2:35:48,74.0,,,Adrian Macdonald,M,65,59,2016.0,,,27,Allston,MA,9348.0,,0:05:57,74,Adrian,Macdonald,219,"Macdonald, Adrian",USA,,0:17:36,0:35:14,0:53:04,1:11:12,1:15:07,1:29:29,1:48:36,2:08:12,2:27:09,2:35:48
2:35:50,75.0,,,Greg Hutson,M,66,60,2016.0,,,30,St. Louis,MO,9350.0,,0:05:57,75,Greg,Hutson,195,"Hutson, Greg",USA,,0:16:33,0:33:29,0:50:46,1:08:42,1:12:31,1:26:58,1:46:29,2:06:41,2:26:30,2:35:50
2:36:02,76.0,,,Russell Stein,M,67,5,2016.0,,,43,Phoenix,AZ,9362.0,,0:05:58,76,Russell,Stein,86,"Stein, Russell",USA,,0:17:47,0:35:27,0:53:10,1:11:06,1:14:55,1:28:58,1:47:54,2:07:16,2:26:58,2:36:02
2:36:04,77.0,,,Jake M Kasperski,M,68,61,2016.0,,,24,Perrysburg,OH,9364.0,,0:05:58,77,Jake M,Kasperski,116,"Kasperski, Jake M",USA,,0:17:04,0:34:25,0:52:08,1:10:16,1:14:15,1:28:40,1:47:53,2:07:26,2:27:03,2:36:04
2:36:08,78.0,,,Dustin Q. Martin,M,69,62,2016.0,,,26,Albuquerque,NM,9368.0,,0:05:58,78,Dustin Q.,Martin,132,"Martin, Dustin Q.",USA,,0:17:54,0:35:51,0:54:02,1:12:08,1:16:01,1:30:07,1:48:27,2:07:09,2:26:41,2:36:08
2:36:10,79.0,,,Gregory Liebl,M,70,63,2016.0,,,30,Apple Valley,MN,9370.0,,0:05:58,79,Gregory,Liebl,288,"Liebl, Gregory",USA,,0:18:29,0:36:46,0:55:03,1:13:24,1:17:23,1:31:55,1:50:47,2:09:42,2:28:12,2:36:10
2:36:11,80.0,,,Geraint H Davies,M,71,64,2016.0,,,25,Philadelphia,PA,9371.0,,0:05:58,80,Geraint H,Davies,452,"Davies, Geraint H",USA,,0:17:35,0:35:11,0:52:51,1:10:39,1:14:31,1:28:36,1:48:26,2:08:02,2:27:25,2:36:11
2:36:12,81.0,,,Oswaldo Hurtado,M,72,6,2016.0,,,42,Downey,CA,9372.0,,0:05:58,81,Oswaldo,Hurtado,229,"Hurtado, Oswaldo",USA,,0:17:36,0:35:24,0:53:41,1:12:17,1:16:16,1:30:42,1:49:29,2:08:47,2:27:27,2:36:12
2:36:18,82.0,,,Miles Aitken,M,73,65,2016.0,,,32,Washington,DC,9378.0,,0:05:58,82,Miles,Aitken,516,"Aitken, Miles",USA,,0:17:54,0:36:02,0:54:23,1:13:12,1:17:13,1:31:34,1:50:31,2:09:30,2:28:03,2:36:18
2:36:21,83.0,,,Israel Merkle,M,74,66,2016.0,,,27,Akron,OH,9381.0,,0:05:58,83,Israel,Merkle,182,"Merkle, Israel",USA,,0:17:04,0:34:23,0:52:07,1:10:31,1:14:35,1:29:24,1:48:46,2:08:20,2:27:44,2:36:21
2:36:31,84.0,,,Chip Ohara,M,75,67,2016.0,,,35,Auburn,NY,9391.0,,0:05:59,84,Chip,Ohara,154,"Ohara, Chip",USA,,0:16:41,0:33:52,0:51:44,1:10:16,1:14:34,1:28:46,1:48:29,2:08:20,2:27:46,2:36:31
2:36:54,85.0,,,Erik Hanson,M,76,68,2016.0,,,26,Moorhead,MN,9414.0,,0:06:00,85,Erik,Hanson,133,"Hanson, Erik",USA,,0:16:55,0:34:05,0:51:53,1:10:14,1:14:17,1:29:04,1:48:42,2:08:59,2:28:14,2:36:54
2:36:58,86.0,,,Ryan Donovan,M,77,69,2016.0,,,33,Loveland,CO,9418.0,,0:06:00,86,Ryan,Donovan,267,"Donovan, Ryan",USA,,0:17:41,0:35:12,0:52:52,1:11:01,1:15:01,1:29:25,1:48:48,2:08:45,2:28:27,2:36:58
2:37:01,87.0,,,Chaiwat Engtrakul,M,78,70,2016.0,,,39,Louisville,CO,9421.0,,0:06:00,87,Chaiwat,Engtrakul,211,"Engtrakul, Chaiwat",USA,,0:18:05,0:36:21,0:54:46,1:13:17,1:17:18,1:31:53,1:50:59,2:10:11,2:28:51,2:37:01
2:37:10,88.0,,,Chase A. Ratliff,M,79,71,2016.0,,,23,Pittsburgh,PA,9430.0,,0:06:00,88,Chase A.,Ratliff,221,"Ratliff, Chase A.",USA,,0:17:48,0:35:46,0:53:54,1:12:03,1:15:53,1:29:47,1:48:18,2:07:51,2:27:53,2:37:10
2:37:11,89.0,,,Andrew J Madison,M,80,72,2016.0,,,28,Catonsville,MD,9431.0,,0:06:00,89,Andrew J,Madison,1333,"Madison, Andrew J",USA,,0:17:12,0:34:18,0:51:49,1:09:36,1:13:27,1:27:46,1:46:48,2:06:54,2:27:53,2:37:11
2:37:23,90.0,,,Wayne Blas,M,81,73,2016.0,,,38,Havre De Grace,MD,9443.0,,0:06:01,90,Wayne,Blas,171,"Blas, Wayne",USA,,0:17:43,0:35:36,0:53:35,1:11:39,1:15:35,1:29:37,1:48:25,2:08:40,2:28:55,2:37:23
2:37:23,91.0,,,Jacob D Kirk,M,82,74,2016.0,,,23,Anchorage,AK,9443.0,,0:06:01,91,Jacob D,Kirk,210,"Kirk, Jacob D",USA,,-,0:36:42,0:54:37,1:12:59,1:16:57,1:31:38,1:51:33,2:10:52,2:29:13,2:37:23
2:37:26,92.0,,,Ian Neill,M,83,75,2016.0,,,31,Cambridge,MA,9446.0,,0:06:01,92,Ian,Neill,201,"Neill, Ian",USA,,0:17:19,0:34:56,0:52:42,1:10:44,1:14:36,1:28:50,1:48:00,2:07:56,2:28:24,2:37:26
2:37:30,93.0,,,Steven Sprieser,M,84,76,2016.0,,,23,Vernon Hills,IL,9450.0,,0:06:01,93,Steven,Sprieser,461,"Sprieser, Steven",USA,,0:18:08,0:36:30,0:54:58,1:13:18,1:17:16,1:31:43,1:50:45,2:10:13,2:29:11,2:37:30
2:37:33,95.0,,,Jason M. Simpson,M,85,77,2016.0,,,31,Boulder,CO,9453.0,,0:06:01,95,Jason M.,Simpson,40,"Simpson, Jason M.",USA,,0:15:54,0:32:01,0:48:43,1:06:02,1:09:48,1:24:09,1:44:25,2:05:16,2:27:30,2:37:33
2:37:35,96.0,,,Brett S Burdick,M,86,78,2016.0,,,25,Chicago,IL,9455.0,,0:06:01,96,Brett S,Burdick,216,"Burdick, Brett S",USA,,0:18:03,0:36:29,0:55:01,1:13:31,1:17:30,1:31:51,1:50:43,2:10:11,2:29:15,2:37:35
2:37:36,98.0,,,Fan Zhou,M,87,79,2016.0,,,27,Hanover,NH,9456.0,,0:06:01,98,Fan,Zhou,422,"Zhou, Fan",USA,,0:18:13,0:36:40,0:55:13,1:13:46,1:17:47,1:32:17,1:51:11,2:10:28,2:29:25,2:37:36
2:37:36,99.0,,,Ulrich Steidl,M,88,7,2016.0,,,44,Seattle,WA,9456.0,,0:06:01,99,Ulrich,Steidl,82,"Steidl, Ulrich",USA,,0:16:39,0:33:57,0:51:53,1:10:17,1:14:19,1:28:56,1:48:41,2:09:19,2:29:09,2:37:36
2:37:46,100.0,,NZL,Chris Hartshorn,M,89,8,2016.0,,,44,Concord,MA,9466.0,,0:06:02,100,Chris,Hartshorn,468,"Hartshorn, Chris",USA,,0:17:33,0:35:11,0:53:12,1:11:37,1:15:33,1:30:11,1:49:28,2:09:21,2:28:54,2:37:46
2:37:50,101.0,,,Conor R Doan,M,90,80,2016.0,,,24,Baton Rouge,LA,9470.0,,0:06:02,101,Conor R,Doan,155,"Doan, Conor R",USA,,0:17:38,0:35:19,0:53:00,1:10:52,1:14:42,1:29:01,1:48:23,2:08:55,2:28:44,2:37:50
2:37:56,102.0,,,Tom Ritchie,M,91,9,2016.0,,,42,Anchorage,AK,9476.0,,0:06:02,102,Tom,Ritchie,238,"Ritchie, Tom",USA,,0:18:27,0:36:23,0:54:17,1:12:25,1:16:24,1:30:49,1:49:53,2:09:57,2:29:30,2:37:56
2:37:56,103.0,,,Paddy O'Leary,M,92,81,2016.0,,,28,San Francisco,CA,9476.0,,0:06:02,103,Paddy,O'Leary,796,"O'Leary, Paddy",USA,,0:18:35,0:37:08,0:55:31,1:14:09,1:18:12,1:32:37,1:51:34,2:10:48,2:29:21,2:37:56
2:38:02,104.0,,,Ben Schneider,M,93,82,2016.0,,,32,Minneapolis,MN,9482.0,,0:06:02,104,Ben,Schneider,105,"Schneider, Ben",USA,,0:17:21,0:35:02,0:53:05,1:11:48,1:15:52,1:30:48,1:50:37,2:10:30,2:29:54,2:38:02
2:38:16,105.0,,,Gedion Yitref,M,94,83,2016.0,,,26,Evanston,IL,9496.0,,0:06:03,105,Gedion,Yitref,278,"Yitref, Gedion",USA,,0:18:33,0:37:06,0:55:43,1:14:25,1:18:29,1:32:59,1:51:43,2:10:07,2:29:11,2:38:16
2:38:17,106.0,,,David Metzger,M,95,84,2016.0,,,29,Roslindale,MA,9497.0,,0:06:03,106,David,Metzger,1286,"Metzger, David",USA,,0:17:16,0:34:53,0:52:37,1:10:43,1:15:01,1:29:09,1:48:31,2:08:14,2:29:18,2:38:17
2:38:18,107.0,,,Stephen Hallman,M,96,85,2016.0,,,28,Langhorne,PA,9498.0,,0:06:03,107,Stephen,Hallman,199,"Hallman, Stephen",USA,,0:17:24,0:35:06,0:52:54,1:10:51,1:14:46,1:28:55,1:48:13,2:08:22,2:28:56,2:38:18
2:38:22,108.0,,,Christopher A. Harmon,M,97,86,2016.0,,,28,Portland,ME,9502.0,,0:06:03,108,Christopher A.,Harmon,187,"Harmon, Christopher A.",USA,,0:17:39,0:35:20,0:52:56,1:10:44,1:14:37,1:28:41,1:47:31,2:07:49,2:28:57,2:38:22
2:38:23,109.0,,,Scott T Allen,M,98,87,2016.0,,,29,Milwaukee,WI,9503.0,,0:06:03,109,Scott T,Allen,160,"Allen, Scott T",USA,,0:18:18,0:36:43,0:55:20,1:14:03,1:18:08,1:32:45,1:52:08,2:11:44,2:30:24,2:38:23
2:38:23,110.0,,,Evan D Williams,M,99,88,2016.0,,,29,Seattle,WA,9503.0,,0:06:03,110,Evan D,Williams,550,"Williams, Evan D",USA,,0:19:02,0:37:35,0:56:02,1:14:35,1:18:38,1:33:17,1:52:21,2:11:27,2:30:01,2:38:23
2:38:27,111.0,,,Jaiden L. Brandt,M,100,89,2016.0,,,25,Lynchburg,VA,9507.0,,0:06:03,111,Jaiden L.,Brandt,2522,"Brandt, Jaiden L.",USA,,0:17:13,0:34:09,0:51:30,1:09:12,1:13:02,1:26:58,1:46:10,2:06:50,2:28:24,2:38:27
2:09:37,0.0,,,Geoffrey Kirui,M,1.0,1.0,2017.0,,,24.0,Keringet,,7777.0,,0:04:57,1.0,Geoffrey,Kirui,11,"Kirui, Geoffrey",KEN,,0:15:25,0:30:28,0:45:44,1:01:15,1:04:35,1:16:59,1:33:01,1:48:19,2:02:53,-
2:09:58,1.0,,,Galen Rupp,M,2.0,2.0,2017.0,,,30.0,Portland,OR,7798.0,,0:04:58,2.0,Galen,Rupp,17,"Rupp, Galen",USA,,0:15:24,0:30:27,0:45:44,1:01:15,1:04:35,1:16:59,1:33:01,1:48:19,2:03:14,-
2:10:28,2.0,,,Suguru Osako,M,3.0,3.0,2017.0,,,25.0,Machida-City,,7828.0,,0:04:59,3.0,Suguru,Osako,23,"Osako, Suguru",JPN,,0:15:25,0:30:29,0:45:44,1:01:16,1:04:36,1:17:00,1:33:01,1:48:31,2:03:38,-
2:12:08,3.0,,,Shadrack Biwott,M,4.0,4.0,2017.0,,,32.0,Mammoth Lakes,CA,7928.0,,0:05:03,4.0,Shadrack,Biwott,21,"Biwott, Shadrack",USA,,0:15:25,0:30:29,0:45:44,1:01:19,1:04:45,1:17:00,1:33:01,1:48:58,2:04:35,-
2:12:35,4.0,,,Wilson Chebet,M,5.0,5.0,2017.0,,,31.0,Marakwet,,7955.0,,0:05:04,5.0,Wilson,Chebet,9,"Chebet, Wilson",KEN,,0:15:25,0:30:28,0:45:44,1:01:15,1:04:35,1:16:59,1:33:01,1:48:41,2:05:00,-
2:12:45,5.0,,,Abdi Abdirahman,M,6.0,1.0,2017.0,,,40.0,Phoenix,AZ,7965.0,,0:05:04,6.0,Abdi,Abdirahman,15,"Abdirahman, Abdi",USA,,0:15:25,0:30:28,0:45:44,1:01:15,1:04:35,1:16:59,1:33:01,1:48:52,2:05:21,-
2:13:16,6.0,,,Augustus K. Maiyo,M,7.0,6.0,2017.0,,,33.0,Colorado Springs,CO,7996.0,,0:05:05,7.0,Augustus K.,Maiyo,63,"Maiyo, Augustus K.",USA,,0:15:25,0:30:29,0:45:44,1:01:15,1:04:36,1:17:00,1:33:01,1:49:06,2:05:41,-
2:14:26,7.0,,,Dino Sefir,M,8.0,7.0,2017.0,,,28.0,Addis Ababa,,8066.0,,0:05:08,8.0,Dino,Sefir,7,"Sefir, Dino",ETH,,0:15:24,0:30:28,0:46:13,1:02:35,1:06:04,1:18:36,1:34:52,1:51:11,2:07:09,-
2:14:45,8.0,,,Luke Puskedra,M,9.0,8.0,2017.0,,,27.0,Eugene,OR,8085.0,,0:05:09,9.0,Luke,Puskedra,18,"Puskedra, Luke",USA,,0:15:24,0:30:29,0:45:47,1:01:28,1:04:53,1:17:26,1:34:05,1:50:53,2:07:17,-
2:15:28,9.0,,,Jared Ward,M,10.0,9.0,2017.0,,,28.0,Kaysville,UT,8128.0,,0:05:11,10.0,Jared,Ward,20,"Ward, Jared",USA,,0:15:25,0:30:30,0:45:47,1:01:28,1:04:53,1:17:17,1:33:49,1:50:44,2:07:54,-
2:15:34,10.0,,,Sean Quigley,M,11.0,10.0,2017.0,,,32.0,Braintree,MA,8134.0,,0:05:11,11.0,Sean,Quigley,22,"Quigley, Sean",USA,,0:15:25,0:30:31,0:46:03,1:02:11,1:05:41,1:18:20,1:34:58,1:51:55,2:08:10,-
2:16:47,11.0,,,Yemane Tsegay,M,12.0,11.0,2017.0,,,32.0,Addis Ababa,,8207.0,,0:05:14,12.0,Yemane,Tsegay,6,"Tsegay, Yemane",ETH,,0:15:24,0:30:27,0:45:44,1:01:15,1:04:36,1:17:30,1:34:33,1:52:00,2:08:57,-
2:17:00,12.0,,,Meb Keflezighi,M,13.0,2.0,2017.0,,,41.0,San Diego,CA,8220.0,,0:05:14,13.0,Meb,Keflezighi,14,"Keflezighi, Meb",USA,,0:15:24,0:30:27,0:45:45,1:01:28,1:04:57,1:17:43,1:34:43,1:51:57,2:09:09,-
2:17:40,13.0,,,Cutbert Nyasango,M,14.0,12.0,2017.0,,,34.0,Harara,,8260.0,,0:05:16,14.0,Cutbert,Nyasango,16,"Nyasango, Cutbert",ZIM,,0:15:26,0:31:13,0:47:10,1:03:28,1:07:02,1:19:54,1:36:39,1:53:55,2:10:20,-
2:18:14,14.0,,,Wesley Korir,M,15.0,13.0,2017.0,,,34.0,Kitale,,8294.0,,0:05:17,15.0,Wesley,Korir,10,"Korir, Wesley",KEN,,0:15:24,0:30:28,0:45:44,1:01:15,1:04:35,1:17:08,1:34:17,1:51:50,2:09:58,-
2:18:20,15.0,,,Thomas R. Puzey,M,16.0,14.0,2017.0,,,32.0,Flagstaff,AZ,8300.0,,0:05:17,16.0,Thomas R.,Puzey,35,"Puzey, Thomas R.",USA,,0:16:23,0:32:47,0:49:12,1:05:49,1:09:23,1:22:17,1:38:51,1:55:17,2:11:14,-
2:18:32,16.0,,MAR,Rachid Kisri,M,17.0,3.0,2017.0,,,41.0,Briarcliff Manor,NY,8312.0,,0:05:18,17.0,Rachid,Kisri,76,"Kisri, Rachid",USA,,0:15:24,0:30:29,0:45:58,1:02:05,1:05:37,1:18:20,1:35:33,1:53:10,2:10:36,-
2:19:33,17.0,,,Emmanuel Mutai,M,18.0,15.0,2017.0,,,32.0,Lessos,,8373.0,,0:05:20,18.0,Emmanuel,Mutai,3,"Mutai, Emmanuel",KEN,,0:15:24,0:30:27,0:45:43,1:01:15,1:04:35,1:16:59,1:33:24,1:51:32,2:10:44,-
2:20:12,18.0,,ZIM,Pardon Ndhlovu,M,19.0,16.0,2017.0,,,29.0,Vilas,NC,8412.0,,0:05:21,19.0,Pardon,Ndhlovu,30,"Ndhlovu, Pardon",USA,,0:15:40,0:31:21,0:47:19,1:03:27,1:07:02,1:19:53,1:36:38,1:53:54,2:11:36,-
2:20:18,19.0,,,Brian Harvey,M,20.0,17.0,2017.0,,,29.0,Boston,MA,8418.0,,0:05:22,20.0,Brian,Harvey,31,"Harvey, Brian",USA,,0:16:10,0:32:34,0:48:54,1:05:17,1:08:51,1:21:45,1:38:34,1:55:48,2:12:51,-
2:22:20,21.0,,KEN,Christopher K. Chipsiya,M,21.0,4.0,2017.0,,,42.0,Zacatecas,,8540.0,,0:05:26,22.0,Christopher K.,Chipsiya,81,"Chipsiya, Christopher K.",MEX,,0:15:25,0:30:31,0:45:46,1:01:53,1:05:28,1:18:40,1:36:43,1:55:52,2:14:15,-
2:22:32,22.0,,,Scott Mindel,M,22.0,18.0,2017.0,,,30.0,Arlington,MA,8552.0,,0:05:27,23.0,Scott,Mindel,101,"Mindel, Scott",USA,,0:16:38,0:33:26,0:50:03,1:06:37,1:10:15,1:23:19,1:40:09,1:57:20,2:14:34,-
2:23:05,25.0,,,Ryan J Place,M,23.0,19.0,2017.0,,,31.0,Cambridge,MA,8585.0,,0:05:28,26.0,Ryan J,Place,182,"Place, Ryan J",USA,,0:16:28,0:33:18,0:49:55,1:06:31,1:10:08,1:23:13,1:40:12,1:57:40,2:15:14,-
2:23:12,26.0,,,Luke Humphrey,M,24.0,20.0,2017.0,,,36.0,Beverly Hills,MI,8592.0,,0:05:28,27.0,Luke,Humphrey,33,"Humphrey, Luke",USA,,0:16:31,0:32:58,0:49:26,1:06:01,1:09:40,1:22:32,1:39:45,1:57:41,2:15:14,-
2:23:26,27.0,,,Eric Ashe,M,25.0,21.0,2017.0,,,28.0,Boston,MA,8606.0,,0:05:29,28.0,Eric,Ashe,28,"Ashe, Eric",USA,,0:16:37,0:33:27,0:50:14,1:06:52,1:10:30,1:23:29,1:40:14,1:57:24,2:15:27,-
2:23:51,28.0,,,Christian C. Thompson,M,26.0,22.0,2017.0,,,28.0,Chattanooga,TN,8631.0,,0:05:30,29.0,Christian C.,Thompson,53,"Thompson, Christian C.",USA,,0:16:20,0:32:48,0:49:34,1:06:26,1:10:01,1:23:23,1:40:53,1:58:45,2:16:07,-
2:24:27,29.0,,,Jorge Maravilla,M,27.0,23.0,2017.0,,,39.0,Mill Valley,CA,8667.0,,0:05:31,30.0,Jorge,Maravilla,43,"Maravilla, Jorge",USA,,0:16:37,0:33:29,0:50:20,1:07:19,1:11:02,1:24:35,1:42:05,1:59:45,2:16:21,-
2:24:40,30.0,,,Zachary Ornelas,M,28.0,24.0,2017.0,,,25.0,Ann Arbor,MI,8680.0,,0:05:32,31.0,Zachary,Ornelas,37,"Ornelas, Zachary",USA,,0:17:10,0:34:33,0:52:07,1:09:30,1:13:18,1:26:44,1:43:54,2:01:02,2:17:33,-
2:24:49,31.0,,,Jason M. Ayr,M,29.0,25.0,2017.0,,,29.0,Allston,MA,8689.0,,0:05:32,32.0,Jason M.,Ayr,54,"Ayr, Jason M.",USA,,0:16:37,0:33:27,0:50:03,1:06:38,1:10:15,1:23:19,1:40:15,1:58:09,2:16:27,-
2:25:02,32.0,,,Mike Morgan,M,30.0,26.0,2017.0,,,37.0,Rochester Hills,MI,8702.0,,0:05:32,33.0,Mike,Morgan,39,"Morgan, Mike",USA,,0:16:04,0:32:25,0:48:49,1:05:31,1:09:14,1:24:47,1:42:13,1:59:55,2:17:22,-
2:25:06,34.0,,,Keith Pierce,M,31.0,27.0,2017.0,,,36.0,Lewisville,TX,8706.0,,0:05:33,35.0,Keith,Pierce,134,"Pierce, Keith",USA,,0:17:01,0:33:50,0:50:45,1:07:47,1:11:30,1:24:55,1:42:00,1:59:36,2:17:10,-
2:25:15,35.0,,,Cesar A. Martins,M,32.0,1.0,2017.0,,,45.0,Sao Paulo - Sp,,8715.0,,0:05:33,36.0,Cesar A.,Martins,132,"Martins, Cesar A.",BRA,,0:16:57,0:33:49,0:50:46,1:07:52,1:11:38,1:25:13,1:42:51,2:00:36,2:17:39,-
2:25:35,36.0,,,Stephen Vangampleare,M,33.0,28.0,2017.0,,,26.0,Colorado Springs,CO,8735.0,,0:05:34,37.0,Stephen,Vangampleare,151,"Vangampleare, Stephen",USA,,0:17:26,0:34:45,0:52:10,1:09:31,1:13:18,1:26:38,1:43:40,2:01:03,2:18:13,-
2:26:00,37.0,,,Eric Loeffler,M,34.0,5.0,2017.0,,,40.0,Minneapolis,MN,8760.0,,0:05:35,38.0,Eric,Loeffler,77,"Loeffler, Eric",USA,,0:16:38,0:33:27,0:50:15,1:07:24,1:11:09,1:24:35,1:42:14,2:00:19,2:18:06,-
2:26:40,38.0,,,Joseph K. Carpenter,M,35.0,29.0,2017.0,,,27.0,Cambridge,MA,8800.0,,0:05:36,39.0,Joseph K.,Carpenter,123,"Carpenter, Joseph K.",USA,,0:17:10,0:34:26,0:51:50,1:09:10,1:12:56,1:26:16,1:43:21,2:00:54,2:18:49,-
2:26:49,39.0,,,Bret Fransen,M,36.0,30.0,2017.0,,,35.0,Phoenix,AZ,8809.0,,0:05:36,40.0,Bret,Fransen,44,"Fransen, Bret",USA,,0:17:07,0:34:33,0:52:07,1:09:31,1:13:18,1:26:38,1:43:48,2:01:26,2:19:17,-
2:26:52,40.0,,,Jacob Puzey,M,37.0,31.0,2017.0,,,34.0,Calgary,AB,8812.0,,0:05:37,41.0,Jacob,Puzey,723,"Puzey, Jacob",CAN,,0:16:18,0:33:01,0:50:13,1:07:45,1:11:30,1:25:14,1:43:19,2:01:16,2:18:57,-
2:26:58,41.0,,,Jonathan B. Kotter,M,38.0,32.0,2017.0,,,32.0,Holladay,UT,8818.0,,0:05:37,42.0,Jonathan B.,Kotter,34,"Kotter, Jonathan B.",USA,,0:15:50,0:32:00,0:48:40,1:05:47,1:09:30,1:23:00,1:40:27,1:58:54,2:18:05,-
2:27:11,42.0,,,Kaito Iwasa,M,39.0,33.0,2017.0,,,19.0,Tokyo,,8831.0,,0:05:37,43.0,Kaito,Iwasa,57,"Iwasa, Kaito",JPN,,0:16:38,0:33:28,0:50:15,1:07:18,1:11:02,1:24:35,1:42:26,2:01:09,2:19:06,-
2:27:35,44.0,,,Michael R. Wardian,M,40.0,6.0,2017.0,,,43.0,Arlington,VA,8855.0,,0:05:38,45.0,Michael R.,Wardian,86,"Wardian, Michael R.",USA,,0:16:37,0:33:28,0:50:24,1:07:49,1:11:37,1:25:19,1:43:14,2:01:34,2:19:36,-
