official_time,place_overall,net_time,contry_citizenship,display_name,gender,gender_result,division_result,year,division,age_graded_time,age,city,state,seconds,residence,pace,overall,first_name,last_name,bib,name,country_residence,name_suffix,5k,10k,15k,20k,half,25k,30k,35k,40k,projected_time
2:20:35,19.0,,,Christopher Zablocki,M,20.0,19.0,2015.0,,,26.0,Essex,CT,8435.0,,0:05:22,20.0,Christopher,Zablocki,33,"Zablocki, Christopher",USA,,0:16:08,0:32:20,0:48:42,1:05:20,1:08:58,1:21:50,1:38:40,1:55:47,2:13:07,-
2:20:42,20.0,,,Kiyokatsu Hasegawa,M,21.0,20.0,2015.0,,,32.0,Tokyo,,8442.0,,0:05:22,21.0,Kiyokatsu,Hasegawa,26,"Hasegawa, Kiyokatsu",JPN,,0:14:46,0:29:51,0:45:33,1:01:27,1:05:04,1:18:05,1:35:34,1:54:00,2:12:27,-
2:21:10,21.0,,,Benjamin P. Zywicki,M,22.0,21.0,2015.0,,,26.0,Louisville,CO,8470.0,,0:05:24,22.0,Benjamin P.,Zywicki,32,"Zywicki, Benjamin P.",USA,,0:16:08,0:32:21,0:48:42,1:05:21,1:08:59,1:21:50,1:38:46,1:56:05,2:13:25,-
2:21:16,22.0,,,Philippe Viau-Dupuis,M,23.0,22.0,2015.0,,,32.0,Montreal,QC,8476.0,,0:05:24,23.0,Philippe,Viau-Dupuis,41,"Viau-Dupuis, Philippe",CAN,,0:16:08,0:32:22,0:48:43,1:05:21,1:08:59,1:21:51,1:38:46,1:56:05,2:13:25,-
2:21:58,23.0,,CPV,Ruben Sanca,M,24.0,23.0,2015.0,,,28.0,Lowell,MA,8518.0,,0:05:25,24.0,Ruben,Sanca,35,"Sanca, Ruben",USA,,0:16:08,0:32:22,0:48:42,1:05:20,1:08:59,1:21:50,1:38:45,1:56:04,2:13:36,-
2:22:05,24.0,,,Fernando Cabada,M,25.0,24.0,2015.0,,,32.0,Fresno,CA,8525.0,,0:05:26,25.0,Fernando,Cabada,21,"Cabada, Fernando",USA,,0:15:29,0:31:05,0:47:15,1:03:47,1:07:23,1:20:21,1:37:34,1:54:54,2:13:11,-
2:22:30,25.0,,,Malcolm J. Richards,M,26.0,25.0,2015.0,,,32.0,San Francisco,CA,8550.0,,0:05:27,26.0,Malcolm J.,Richards,24,"Richards, Malcolm J.",USA,,0:15:52,0:31:54,0:48:17,1:04:36,1:08:09,1:20:55,1:37:41,1:54:56,2:14:03,-
2:23:21,26.0,,,Cole Atkins,M,27.0,26.0,2015.0,,,29.0,Blowing Rock,NC,8601.0,,0:05:29,27.0,Cole,Atkins,53,"Atkins, Cole",USA,,0:16:07,0:32:21,0:48:42,1:05:10,1:08:48,1:21:43,1:38:46,1:56:38,2:15:03,-
2:24:37,27.0,,,Christian Mercier,M,28.0,2.0,2015.0,,,40.0,Quebec,QC,8677.0,,0:05:31,28.0,Christian,Mercier,78,"Mercier, Christian",CAN,,0:16:08,0:32:23,0:49:15,1:06:56,1:10:46,1:24:22,1:42:01,1:59:56,2:17:08,-
2:24:44,28.0,,,Daniel Glaz,M,29.0,27.0,2015.0,,,32.0,Chicago,IL,8684.0,,0:05:32,29.0,Daniel,Glaz,106,"Glaz, Daniel",USA,,0:16:52,0:33:35,0:50:40,1:07:50,1:11:33,1:24:58,1:42:19,1:59:50,2:17:03,-
2:24:49,29.0,,,Said Sr. Boudalia,M,30.0,1.0,2015.0,,,46.0,Vas(belluno),,8689.0,,0:05:32,30.0,Said Sr.,Boudalia,83,"Boudalia, Said Sr.",ITA,,0:15:58,0:32:20,0:48:43,1:06:06,1:09:57,1:23:36,1:41:36,1:59:54,2:17:02,-
2:25:08,32.0,,,Matt Lenehan,M,31.0,28.0,2015.0,,,23.0,San Francisco,CA,8708.0,,0:05:33,33.0,Matt,Lenehan,141,"Lenehan, Matt",USA,,0:16:48,0:33:31,0:50:35,1:07:45,1:11:27,1:24:54,1:42:15,1:59:46,2:17:08,-
2:25:10,34.0,,,Maxime M Leboeuf,M,32.0,29.0,2015.0,,,28.0,Gatineau,QC,8710.0,,0:05:33,35.0,Maxime M,Leboeuf,149,"Leboeuf, Maxime M",CAN,,0:17:16,0:34:16,0:51:21,1:08:27,1:12:08,1:25:27,1:43:05,2:00:25,2:17:28,-
2:25:10,35.0,,,Takaya Sakamoto,M,33.0,30.0,2015.0,,,35.0,Tokyo,,8710.0,,0:05:33,36.0,Takaya,Sakamoto,36,"Sakamoto, Takaya",JPN,,0:16:22,0:32:58,0:49:49,1:06:56,1:10:45,1:24:23,1:42:01,1:59:56,2:17:20,-
2:25:14,36.0,,,Jason M. Ayr,M,34.0,31.0,2015.0,,,27.0,Medford,MA,8714.0,,0:05:33,37.0,Jason M.,Ayr,127,"Ayr, Jason M.",USA,,0:16:49,0:33:31,0:50:19,1:07:25,1:11:09,1:24:34,1:42:15,1:59:46,2:17:09,-
2:25:28,37.0,,,Jerry D. Faulkner,M,35.0,32.0,2015.0,,,33.0,Sunnyside,NY,8728.0,,0:05:33,38.0,Jerry D.,Faulkner,110,"Faulkner, Jerry D.",USA,,0:16:37,0:33:26,0:50:31,1:07:51,1:11:34,1:25:00,1:42:20,2:00:03,2:17:36,-
2:25:31,38.0,,,Oz Pearlman,M,36.0,33.0,2015.0,,,32.0,New York,NY,8731.0,,0:05:33,39.0,Oz,Pearlman,48,"Pearlman, Oz",USA,,0:16:19,0:33:13,0:50:39,1:07:56,1:11:39,1:25:05,1:42:34,2:00:33,2:17:51,-
2:25:47,40.0,,,Yosuke Chida,M,37.0,34.0,2015.0,,,24.0,Tokyo,,8747.0,,0:05:34,41.0,Yosuke,Chida,31,"Chida, Yosuke",JPN,,0:14:50,0:30:24,0:47:01,1:03:48,1:07:23,1:20:22,1:37:44,1:56:07,2:15:55,-
2:25:47,41.0,,,Jason M. Simpson,M,38.0,35.0,2015.0,,,30.0,Boulder,CO,8747.0,,0:05:34,42.0,Jason M.,Simpson,248,"Simpson, Jason M.",USA,,0:16:46,0:33:43,0:50:46,1:07:43,1:11:26,1:24:52,1:42:13,1:59:41,2:16:56,-
2:25:58,42.0,,,Ulrich Steidl,M,39.0,3.0,2015.0,,,43.0,Seattle,WA,8758.0,,0:05:35,43.0,Ulrich,Steidl,75,"Steidl, Ulrich",USA,,0:15:59,0:32:32,0:49:45,1:06:55,1:10:46,1:24:21,1:42:00,1:59:57,2:17:53,-
2:26:09,44.0,,,Graham Peck,M,40.0,36.0,2015.0,,,25.0,Baltimore,MD,8769.0,,0:05:35,45.0,Graham,Peck,119,"Peck, Graham",USA,,0:17:01,0:34:04,0:51:17,1:08:46,1:12:35,1:26:12,1:43:47,2:01:17,2:18:27,-
2:26:15,45.0,,,Matthew T. Lawder,M,41.0,37.0,2015.0,,,26.0,St. Louis,MO,8775.0,,0:05:35,46.0,Matthew T.,Lawder,117,"Lawder, Matthew T.",USA,,0:16:53,0:33:51,0:50:54,1:07:51,1:11:33,1:24:59,1:42:20,1:59:50,2:17:27,-
2:26:24,46.0,,,Jesse A. Schneider,M,42.0,38.0,2015.0,,,27.0,Bronx,NY,8784.0,,0:05:36,47.0,Jesse A.,Schneider,159,"Schneider, Jesse A.",USA,,0:16:51,0:33:34,0:50:39,1:07:49,1:11:31,1:24:57,1:42:26,2:00:25,2:18:26,-
2:26:29,47.0,,,Bobby Torphy,M,43.0,39.0,2015.0,,,26.0,Chapel Hill,NC,8789.0,,0:05:36,48.0,Bobby,Torphy,112,"Torphy, Bobby",USA,,0:16:35,0:33:11,0:49:53,1:06:45,1:10:23,1:23:31,1:40:53,1:59:03,2:17:39,-
2:26:35,48.0,,,David Sevcik,M,44.0,40.0,2015.0,,,25.0,Denver,CO,8795.0,,0:05:36,49.0,David,Sevcik,138,"Sevcik, David",USA,,0:16:48,0:33:49,0:51:20,1:08:27,1:12:08,1:25:27,1:43:04,2:00:43,2:18:30,-
2:26:36,49.0,,,Aliaksandr Leuchanka,M,45.0,41.0,2015.0,,,23.0,Durham,NH,8796.0,,0:05:36,50.0,Aliaksandr,Leuchanka,121,"Leuchanka, Aliaksandr",USA,,0:16:47,0:33:30,0:50:35,1:07:45,1:11:28,1:24:53,1:42:44,2:01:05,2:18:55,-
2:26:38,50.0,,,Eric R. McDonald,M,46.0,42.0,2015.0,,,25.0,Groveland,MA,8798.0,,0:05:36,51.0,Eric R.,McDonald,152,"McDonald, Eric R.",USA,,0:16:52,0:33:36,0:50:24,1:07:29,1:11:13,1:24:38,1:42:20,2:00:03,2:18:13,-
2:26:41,52.0,,,Charlie Paul,M,47.0,43.0,2015.0,,,25.0,Iowa City,IA,8801.0,,0:05:36,53.0,Charlie,Paul,114,"Paul, Charlie",USA,,0:16:32,0:33:09,0:50:17,1:07:27,1:11:10,1:24:36,1:42:17,2:00:00,2:18:18,-
2:27:01,54.0,,,James M. Kelly,M,48.0,44.0,2015.0,,,31.0,New York,NY,8821.0,,0:05:37,55.0,James M.,Kelly,34,"Kelly, James M.",USA,,0:16:17,0:32:57,0:49:48,1:06:55,1:10:45,1:24:21,1:42:00,1:59:57,2:18:20,-
2:27:08,55.0,,,Craig R. Coon,M,49.0,45.0,2015.0,,,27.0,Penfield,NY,8828.0,,0:05:37,56.0,Craig R.,Coon,288,"Coon, Craig R.",USA,,0:17:16,0:34:16,0:51:19,1:08:26,1:12:07,1:25:26,1:43:12,2:01:24,2:19:08,-
2:27:10,56.0,,,Roger Konigs,M,50.0,46.0,2015.0,,,37.0,Burg Reuland,,8830.0,,0:05:37,57.0,Roger,Konigs,44,"Konigs, Roger",BEL,,0:16:11,0:32:58,0:50:15,1:07:56,1:11:39,1:25:06,1:42:34,2:01:06,2:19:26,-
2:27:16,58.0,,,Daniel P. Schlich,M,51.0,47.0,2015.0,,,22.0,West Point,NY,8836.0,,0:05:38,59.0,Daniel P.,Schlich,105,"Schlich, Daniel P.",USA,,0:17:13,0:34:21,0:51:52,1:09:25,1:13:11,1:26:51,1:44:43,2:02:45,2:19:54,-
2:27:20,59.0,,,Michael Wardian,M,52.0,4.0,2015.0,,,41.0,Arlington,VA,8840.0,,0:05:38,60.0,Michael,Wardian,77,"Wardian, Michael",USA,,0:16:07,0:32:32,0:49:46,1:06:55,1:10:45,1:24:21,1:42:00,1:59:57,2:18:30,-
2:27:37,60.0,,,Louis C. Serafini,M,53.0,48.0,2015.0,,,23.0,Brighton,MA,8857.0,,0:05:38,61.0,Louis C.,Serafini,269,"Serafini, Louis C.",USA,,0:16:02,0:32:15,0:48:37,1:05:14,1:08:53,1:21:44,1:38:54,1:57:41,2:17:54,-
2:27:49,62.0,,,Emiliano I. Garcia,M,54.0,49.0,2015.0,,,32.0,Queens,NY,8869.0,,0:05:39,63.0,Emiliano I.,Garcia,306,"Garcia, Emiliano I.",USA,,0:16:52,0:33:35,0:50:40,1:07:50,1:11:32,1:24:58,1:42:28,2:00:40,2:19:15,-
2:27:53,63.0,,,Daniel Craighead,M,55.0,50.0,2015.0,,,25.0,State College,PA,8873.0,,0:05:39,64.0,Daniel,Craighead,134,"Craighead, Daniel",USA,,0:16:49,0:33:54,0:51:17,1:08:30,1:12:10,1:25:47,1:43:36,2:01:39,2:19:51,-
2:27:54,64.0,,,Austin D Hendrix,M,56.0,51.0,2015.0,,,25.0,Chicago,IL,8874.0,,0:05:39,65.0,Austin D,Hendrix,107,"Hendrix, Austin D",USA,,0:16:51,0:33:35,0:50:39,1:07:49,1:11:31,1:24:57,1:42:19,2:00:02,2:18:59,-
2:27:57,65.0,,,Philip J Shaw,M,57.0,52.0,2015.0,,,30.0,Manchester,NH,8877.0,,0:05:39,66.0,Philip J,Shaw,221,"Shaw, Philip J",USA,,0:17:16,0:34:29,0:52:00,1:09:34,1:13:19,1:26:59,1:44:51,2:02:53,2:20:23,-
2:28:10,66.0,,,John Hinkle,M,58.0,53.0,2015.0,,,28.0,Philadelphia,PA,8890.0,,0:05:40,67.0,John,Hinkle,462,"Hinkle, John",USA,,0:16:52,0:34:06,0:51:26,1:08:47,1:12:36,1:26:14,1:44:08,2:02:18,2:20:20,-
2:28:14,67.0,,,Alexander Varner,M,59.0,54.0,2015.0,,,29.0,San Rafael,CA,8894.0,,0:05:40,68.0,Alexander,Varner,170,"Varner, Alexander",USA,,0:17:38,0:35:03,0:52:41,1:10:15,1:14:05,1:28:23,1:46:00,2:03:27,2:20:41,-
2:28:17,68.0,,,Jaime Julia,M,60.0,55.0,2015.0,,,30.0,Albany,NY,8897.0,,0:05:40,69.0,Jaime,Julia,174,"Julia, Jaime",USA,,0:16:52,0:33:36,0:50:40,1:07:50,1:11:33,1:24:59,1:42:28,2:00:59,2:19:33,-
2:28:18,69.0,,,Vajin L. Armstrong,M,61.0,56.0,2015.0,,,34.0,Christchurch,,8898.0,,0:05:40,70.0,Vajin L.,Armstrong,203,"Armstrong, Vajin L.",NZL,,0:16:50,0:33:36,0:50:40,1:07:50,1:11:33,1:24:59,1:42:58,2:01:35,2:19:57,-
2:28:23,70.0,,,Craig A. Segal,M,62.0,57.0,2015.0,,,30.0,Colts Neck,NJ,8903.0,,0:05:40,71.0,Craig A.,Segal,118,"Segal, Craig A.",USA,,0:17:18,0:34:45,0:52:14,1:09:41,1:13:32,1:27:08,1:44:57,2:02:57,2:20:41,-
2:28:29,71.0,,,Kevin Hoyt,M,63.0,58.0,2015.0,,,24.0,Newtown,CT,8909.0,,0:05:40,72.0,Kevin,Hoyt,565,"Hoyt, Kevin",USA,,0:17:12,0:34:16,0:51:28,1:08:57,1:12:46,1:26:23,1:44:18,2:02:27,2:20:23,-
2:28:33,72.0,,,Brandon J Cushman,M,64.0,59.0,2015.0,,,24.0,Saginaw,MI,8913.0,,0:05:40,73.0,Brandon J,Cushman,146,"Cushman, Brandon J",USA,,0:17:21,0:34:34,0:52:04,1:09:38,1:13:24,1:27:03,1:44:56,2:02:58,2:20:44,-
2:28:44,73.0,,,Blue Benadum,M,65.0,60.0,2015.0,,,35.0,Los Angeles,CA,8924.0,,0:05:41,74.0,Blue,Benadum,47,"Benadum, Blue",USA,,0:16:42,0:33:31,0:50:30,1:07:54,1:11:38,1:25:06,1:43:01,2:01:59,2:20:34,-
2:29:16,75.0,,FRA,Thomas Briot,M,66.0,61.0,2015.0,,,33.0,Montreal,QC,8956.0,,0:05:42,76.0,Thomas,Briot,193,"Briot, Thomas",CAN,,0:17:02,0:34:16,0:51:32,1:09:01,1:12:50,1:26:27,1:44:22,2:02:58,2:21:11,-
2:29:20,76.0,,,Zachary Ornelas,M,67.0,62.0,2015.0,,,23.0,Ann Arbor,MI,8960.0,,0:05:42,77.0,Zachary,Ornelas,37,"Ornelas, Zachary",USA,,0:15:53,0:32:19,0:48:45,1:05:45,1:09:26,1:23:03,1:40:48,1:59:19,2:19:29,-
2:29:27,78.0,,,Thomas G. Clifford,M,68.0,63.0,2015.0,,,31.0,Wilmington,NC,8967.0,,0:05:43,79.0,Thomas G.,Clifford,148,"Clifford, Thomas G.",USA,,0:17:50,0:35:28,0:53:09,1:10:52,1:14:40,1:27:57,1:45:15,2:02:58,2:20:54,-
2:29:37,79.0,,,Joseph Darda,M,69.0,64.0,2015.0,,,27.0,Willimantic,CT,8977.0,,0:05:43,80.0,Joseph,Darda,166,"Darda, Joseph",USA,,0:17:16,0:34:56,0:52:29,1:10:19,1:14:08,1:27:53,1:45:51,2:04:02,2:21:49,-
2:29:38,80.0,,,Zachary Meineke,M,70.0,65.0,2015.0,,,27.0,Wauwatosa,WI,8978.0,,0:05:43,81.0,Zachary,Meineke,154,"Meineke, Zachary",USA,,0:17:11,0:34:10,0:51:22,1:08:34,1:12:19,1:25:39,1:43:18,2:01:56,2:20:59,-
2:29:42,81.0,,,Damon Valenzona,M,71.0,66.0,2015.0,,,28.0,San Diego,CA,8982.0,,0:05:43,82.0,Damon,Valenzona,208,"Valenzona, Damon",USA,,0:17:22,0:35:02,0:52:54,1:10:28,1:14:15,1:27:57,1:45:57,2:04:09,2:21:56,-
2:29:45,82.0,,,David Saunders,M,72.0,67.0,2015.0,,,30.0,New York,NY,8985.0,,0:05:43,83.0,David,Saunders,49,"Saunders, David",USA,,0:16:58,0:34:06,0:51:30,1:09:10,1:12:59,1:26:39,1:45:03,2:04:05,2:22:04,-
2:29:49,83.0,,,Benjamin Mears,M,73.0,68.0,2015.0,,,26.0,Mountain View,CA,8989.0,,0:05:43,84.0,Benjamin,Mears,113,"Mears, Benjamin",USA,,0:16:48,0:33:31,0:50:35,1:07:45,1:11:28,1:24:54,1:43:07,2:02:19,2:21:30,-
2:30:03,84.0,,,Neil Pearson,M,74.0,5.0,2015.0,,,42.0,Leichhardt,,9003.0,,0:05:44,85.0,Neil,Pearson,82,"Pearson, Neil",AUS,,0:16:59,0:34:06,0:51:40,1:09:09,1:12:58,1:26:35,1:44:30,2:02:55,2:21:30,-
2:30:15,85.0,,,Charlie A Hurt,M,75.0,69.0,2015.0,,,31.0,Charlottesville,VA,9015.0,,0:05:44,86.0,Charlie A,Hurt,175,"Hurt, Charlie A",USA,,0:18:05,0:35:30,0:52:52,1:10:24,1:14:12,1:27:38,1:45:29,2:03:50,2:22:05,-
2:30:17,86.0,,,Chip Ohara,M,76.0,70.0,2015.0,,,34.0,Auburn,NY,9017.0,,0:05:44,87.0,Chip,Ohara,101,"Ohara, Chip",USA,,0:17:12,0:34:24,0:51:49,1:09:22,1:13:08,1:26:47,1:44:40,2:03:06,2:21:47,-
2:30:19,87.0,,,Chris Raulli,M,77.0,71.0,2015.0,,,26.0,Syracuse,NY,9019.0,,0:05:44,88.0,Chris,Raulli,172,"Raulli, Chris",USA,,0:17:24,0:35:10,0:52:51,1:10:21,1:14:09,1:27:52,1:45:52,2:04:04,2:21:59,-
2:30:28,88.0,,,Zachary T Bruns,M,78.0,72.0,2015.0,,,29.0,Milwaukee,WI,9028.0,,0:05:45,89.0,Zachary T,Bruns,143,"Bruns, Zachary T",USA,,0:16:59,0:34:00,0:51:22,1:08:51,1:12:41,1:26:17,1:44:13,2:02:45,2:21:26,-
2:30:29,89.0,,,John Ricardi,M,79.0,73.0,2015.0,,,28.0,Seattle,WA,9029.0,,0:05:45,90.0,John,Ricardi,124,"Ricardi, John",USA,,0:17:36,0:35:04,0:52:22,1:10:04,1:13:58,1:27:47,1:45:56,2:04:45,2:22:37,-
2:31:08,90.0,,,Chris Bailey,M,80.0,74.0,2015.0,,,25.0,Charleston,SC,9068.0,,0:05:46,91.0,Chris,Bailey,136,"Bailey, Chris",USA,,0:17:25,0:35:01,0:52:52,1:10:26,1:14:14,1:28:01,1:46:11,2:04:54,2:23:09,-
2:31:18,91.0,,,Logan B. Sherman,M,81.0,75.0,2015.0,,,29.0,Dallas,TX,9078.0,,0:05:47,92.0,Logan B.,Sherman,395,"Sherman, Logan B.",USA,,0:17:45,0:35:21,0:53:01,1:10:58,1:14:53,1:28:57,1:47:19,2:05:45,2:23:43,-
2:31:23,92.0,,,Bryan Morton,M,82.0,76.0,2015.0,,,32.0,Austin,TX,9083.0,,0:05:47,93.0,Bryan,Morton,195,"Morton, Bryan",USA,,0:17:39,0:35:17,0:52:49,1:10:17,1:14:02,1:27:34,1:45:17,2:03:30,2:22:31,-
2:31:34,93.0,,,Michael Capriolo,M,83.0,77.0,2015.0,,,31.0,Akron,OH,9094.0,,0:05:47,94.0,Michael,Capriolo,46,"Capriolo, Michael",USA,,0:16:33,0:33:35,0:51:02,1:08:42,1:12:34,1:26:29,1:44:58,2:04:15,2:23:18,-
2:31:38,94.0,,,Michael French,M,84.0,78.0,2015.0,,,36.0,Chesapeake,VA,9098.0,,0:05:47,95.0,Michael,French,1007,"French, Michael",USA,,0:17:59,0:35:28,0:53:13,1:10:59,1:14:52,1:28:44,1:46:54,2:05:21,2:23:49,-
2:31:57,95.0,,,Jonathan E. Baker,M,85.0,79.0,2015.0,,,31.0,Cambridge,MA,9117.0,,0:05:48,96.0,Jonathan E.,Baker,109,"Baker, Jonathan E.",USA,,0:17:17,0:34:38,0:52:19,1:10:20,1:14:09,1:27:50,1:45:52,2:04:29,2:23:27,-
2:31:59,96.0,,,J A Penny,M,86.0,80.0,2015.0,,,27.0,Johnson City,TN,9119.0,,0:05:48,97.0,J A,Penny,268,"Penny, J A",USA,,0:18:20,0:36:23,0:54:22,1:12:20,1:16:11,1:29:55,1:47:40,2:05:44,2:23:43,-
2:32:01,97.0,,,Nicholas R. Caprario,M,87.0,81.0,2015.0,,,26.0,Kansas City,MO,9121.0,,0:05:48,98.0,Nicholas R.,Caprario,156,"Caprario, Nicholas R.",USA,,0:18:35,0:35:46,0:53:32,1:11:18,1:15:11,1:29:01,1:47:14,2:05:52,2:24:08,-
2:32:02,98.0,,,Bert Jacoby,M,88.0,82.0,2015.0,,,32.0,Charlottesville,VA,9122.0,,0:05:48,99.0,Bert,Jacoby,410,"Jacoby, Bert",USA,,0:18:05,0:35:29,0:52:52,1:10:20,1:14:06,1:27:37,1:45:20,2:03:48,2:23:09,-
2:32:05,99.0,,,Cameron Ausen,M,89.0,83.0,2015.0,,,32.0,Milwaukee,WI,9125.0,,0:05:49,100.0,Cameron,Ausen,381,"Ausen, Cameron",USA,,0:18:08,0:36:03,0:53:55,1:11:51,1:15:47,1:29:51,1:48:06,2:06:25,2:24:23,-
2:32:06,100.0,,,Wesley C. Turner,M,90.0,84.0,2015.0,,,28.0,Danville,VA,9126.0,,0:05:49,101.0,Wesley C.,Turner,182,"Turner, Wesley C.",USA,,0:17:41,0:35:17,0:52:58,1:10:58,1:14:51,1:28:55,1:47:19,2:05:57,2:24:12,-
2:32:06,101.0,,,Thomas A Petersen,M,91.0,85.0,2015.0,,,26.0,Cambridge,MA,9126.0,,0:05:49,102.0,Thomas A,Petersen,433,"Petersen, Thomas A",USA,,0:18:03,0:35:49,0:53:44,1:11:53,1:15:48,1:29:48,1:48:05,2:06:33,2:24:28,-
2:32:07,102.0,,,Anthony J. Sobrilsky,M,92.0,86.0,2015.0,,,27.0,Flagstaff,AZ,9127.0,,0:05:49,103.0,Anthony J.,Sobrilsky,464,"Sobrilsky, Anthony J.",USA,,0:17:41,0:35:23,0:53:06,1:11:07,1:15:01,1:29:04,1:47:27,2:06:06,2:24:23,-
2:32:09,103.0,,,C Fred Joslyn,M,93.0,87.0,2015.0,,,31.0,East Syracuse,NY,9129.0,,0:05:49,104.0,C Fred,Joslyn,42,"Joslyn, C Fred",USA,,0:17:35,0:35:30,0:53:36,1:11:14,1:15:08,1:29:09,1:47:07,2:05:58,2:24:27,-
2:32:15,104.0,,,Jesus Sr. Campos,M,94.0,88.0,2015.0,,,30.0,Fresno,CA,9135.0,,0:05:49,105.0,Jesus Sr.,Campos,104,"Campos, Jesus Sr.",USA,,0:17:24,0:34:41,0:52:22,1:10:24,1:14:12,1:27:58,1:46:12,2:05:49,2:24:23,-
2:32:22,105.0,,,Mario Jr. Fraioli,M,95.0,89.0,2015.0,,,32.0,San Mateo,CA,9142.0,,0:05:49,106.0,Mario Jr.,Fraioli,204,"Fraioli, Mario Jr.",USA,,0:17:39,0:35:19,0:53:01,1:10:58,1:14:53,1:28:58,1:47:20,2:05:59,2:24:15,-
2:32:24,106.0,,,Patrick H. Hearn,M,96.0,90.0,2015.0,,,24.0,Mount Pleasant,SC,9144.0,,0:05:49,107.0,Patrick H.,Hearn,237,"Hearn, Patrick H.",USA,,0:17:05,0:34:45,0:52:44,1:10:45,1:14:38,1:28:53,1:47:28,2:06:06,2:24:22,-
2:32:33,107.0,,COL,Johann A Salazar,M,97.0,6.0,2015.0,,,40.0,Quebec,QC,9153.0,,0:05:50,108.0,Johann A,Salazar,153,"Salazar, Johann A",CAN,,0:17:55,0:35:26,0:53:04,1:11:04,1:14:59,1:29:03,1:47:26,2:06:05,2:24:21,-
2:32:33,108.0,,,Dale Hunter,M,98.0,91.0,2015.0,,,35.0,Seattle,WA,9153.0,,0:05:50,109.0,Dale,Hunter,183,"Hunter, Dale",USA,,0:17:39,0:35:21,0:53:08,1:10:51,1:14:41,1:28:44,1:47:06,2:06:05,2:24:22,-
2:32:36,109.0,,,Brad Mish,M,99.0,92.0,2015.0,,,27.0,Dorchester,MA,9156.0,,0:05:50,110.0,Brad,Mish,982,"Mish, Brad",USA,,0:17:57,0:35:53,0:53:53,1:11:50,1:15:46,1:29:40,1:48:07,2:06:46,2:24:50,-
2:32:39,110.0,,,Mason D. Frank,M,100.0,93.0,2015.0,,,25.0,Bloomington,MN,9159.0,,0:05:50,111.0,Mason D.,Frank,116,"Frank, Mason D.",USA,,0:16:27,0:33:07,0:49:54,1:07:21,1:11:06,1:24:37,1:42:47,2:02:50,2:23:38,-
2:12:45,1.0,,,Lemi Berhanu Hayle,M,1.0,1.0,2016.0,,,21.0,Addis Ababa,,7965.0,,0:05:04,1.0,Lemi Berhanu,Hayle,5,"Hayle, Lemi Berhanu",ETH,,0:15:47,0:31:20,0:47:07,1:03:14,1:06:45,1:19:15,1:34:17,1:50:24,2:05:59,2:12:45
2:13:32,2.0,,,Lelisa Desisa,M,2.0,2.0,2016.0,,,26.0,Ambo,,8012.0,,0:05:06,2.0,Lelisa,Desisa,1,"Desisa, Lelisa",ETH,,0:15:47,0:31:21,0:47:08,1:03:14,1:06:46,1:19:15,1:34:17,1:50:24,2:05:59,2:13:32
2:14:02,3.0,,,Yemane Adhane Tsegay,M,3.0,3.0,2016.0,,,31.0,Addis Ababa,,8042.0,,0:05:07,3.0,Yemane Adhane,Tsegay,6,"Tsegay, Yemane Adhane",ETH,,0:15:46,0:31:20,0:47:07,1:03:13,1:06:44,1:19:15,1:34:45,1:50:48,2:06:47,2:14:02
2:14:05,4.0,,,Wesley Korir,M,4.0,4.0,2016.0,,,33.0,Kitale,,8045.0,,0:05:07,4.0,Wesley,Korir,11,"Korir, Wesley",KEN,,0:15:46,0:31:21,0:47:07,1:03:14,1:06:46,1:19:16,1:34:45,1:50:48,2:06:47,2:14:05
2:15:45,5.0,,,Paul Lonyangata,M,5.0,5.0,2016.0,,,23.0,Eldoret,,8145.0,,0:05:11,5.0,Paul,Lonyangata,14,"Lonyangata, Paul",KEN,,0:15:46,0:31:21,0:47:08,1:03:14,1:06:46,1:19:18,1:34:46,1:51:30,2:08:11,2:15:45
2:16:43,6.0,,,Sammy Kitwara,M,6.0,6.0,2016.0,,,29.0,Eldoret,,8203.0,,0:05:13,6.0,Sammy,Kitwara,3,"Kitwara, Sammy",KEN,,0:15:46,0:31:21,0:47:08,1:03:14,1:06:46,1:19:17,1:35:03,1:52:19,2:09:07,2:16:43
2:16:52,7.0,,,Stephen Chebogut,M,7.0,7.0,2016.0,,,31.0,Eldoret,,8212.0,,0:05:14,7.0,Stephen,Chebogut,9,"Chebogut, Stephen",KEN,,0:15:47,0:31:21,0:47:07,1:03:14,1:06:47,1:19:26,1:34:45,1:50:49,2:08:12,2:16:52
2:18:05,8.0,,,Abdi Nageeye,M,8.0,8.0,2016.0,,,27.0,Nijmegen,,8285.0,,0:05:16,8.0,Abdi,Nageeye,17,"Nageeye, Abdi",NED,,0:15:47,0:31:21,0:47:08,1:03:15,1:06:47,1:19:16,1:34:52,1:51:24,2:08:38,2:18:05
2:18:46,9.0,,,Getu Feleke,M,9.0,9.0,2016.0,,,29.0,Addis Ababa,,8326.0,,0:05:18,9.0,Getu,Feleke,7,"Feleke, Getu",ETH,,0:15:46,0:31:20,0:47:07,1:03:13,1:06:45,1:19:17,1:35:39,1:53:52,2:10:57,2:18:46
2:21:37,10.0,,,Zachary Hine,M,10.0,10.0,2016.0,,,28.0,Dallas,TX,8497.0,,0:05:25,10.0,Zachary,Hine,43,"Hine, Zachary",USA,,0:16:03,0:32:08,0:48:14,1:04:25,1:07:57,1:20:38,1:37:26,1:54:46,2:12:47,2:21:37
